256 256
90	89	78	98	7	26	21	33	62	79	15	45	42	49	44	96	34	28	71	76	5	14	64	76	31	8	90	47	42	11	66	96	15	22	19	59	18	71	10	62	68	77	92	8	26	44	3	92	62	51	83	81	100	85	5	41	22	41	19	73	83	11	50	23	4	50	43	98	1	19	1	90	55	86	82	89	4	97	73	58	36	9	93	20	49	64	4	54	18	48	45	89	86	57	94	90	57	94	81	49	86	20	18	73	73	32	97	85	2	20	18	43	75	76	78	80	23	75	46	2	92	40	11	87	81	70	46	47	60	69	92	13	31	23	71	22	71	9	17	90	66	37	93	48	77	22	53	20	42	85	48	68	45	27	24	65	94	12	70	27	10	71	68	36	65	91	9	9	12	65	11	81	23	44	8	76	50	64	20	62	37	24	16	51	69	12	84	4	27	30	27	10	41	82	60	86	72	50	40	1	73	39	63	90	75	29	30	63	64	14	1	48	16	55	7	80	57	64	85	11	83	90	12	22	56	10	15	14	47	43	78	76	69	80	15	17	47	13	12	27	46	24	76	24	70	30	42	82	88	47	80	99	9	52	71	76
22	90	55	32	72	96	28	57	25	55	1	70	26	71	67	25	18	4	16	46	20	12	46	18	11	75	76	64	2	6	91	48	44	59	25	17	5	11	19	89	78	81	44	86	90	90	91	76	57	89	33	9	63	88	29	11	73	91	53	64	9	35	66	33	15	51	45	32	95	35	74	58	33	78	67	86	2	29	15	91	30	29	4	49	96	87	97	65	37	74	57	90	35	81	94	6	54	15	71	21	19	7	57	69	43	33	25	1	60	33	81	96	62	3	22	25	51	79	80	22	35	7	89	17	19	6	81	77	45	69	26	57	28	40	57	55	72	61	18	6	88	54	46	79	12	26	53	86	88	1	1	38	36	50	89	48	80	85	37	18	16	90	8	93	80	11	17	10	42	72	67	25	47	22	20	92	85	34	51	68	34	73	25	85	49	36	2	89	13	96	13	80	65	43	84	87	5	49	13	51	19	36	16	22	63	52	8	71	96	36	12	85	20	67	54	43	7	84	39	44	30	1	39	27	36	55	78	1	47	43	61	85	11	76	54	87	6	95	29	91	43	50	26	49	23	2	42	4	91	30	87	40	54	49	61	11
73	60	58	45	76	78	69	13	73	50	73	75	96	50	83	58	11	94	89	52	37	34	64	67	54	38	89	16	98	69	54	75	22	78	82	46	56	5	1	86	76	82	66	39	90	34	67	33	48	77	33	14	17	35	88	58	13	85	80	84	61	80	40	62	86	28	49	25	78	93	36	15	19	90	10	54	96	78	62	1	40	75	63	63	59	33	89	64	57	39	94	57	85	17	63	7	70	83	84	70	45	86	49	14	15	88	43	72	56	55	19	31	10	6	97	76	64	74	67	40	81	0	13	93	62	19	45	76	41	41	4	92	5	31	13	15	8	47	43	69	29	80	41	6	94	83	73	16	25	63	12	96	71	44	27	66	33	59	56	85	24	31	10	23	53	41	82	15	92	38	35	74	12	27	49	58	76	24	38	85	42	69	95	84	80	45	91	24	15	12	27	73	76	40	71	66	5	59	37	16	66	79	48	50	85	92	9	9	52	97	53	38	73	9	4	61	51	46	82	15	31	4	6	56	65	99	18	15	13	93	31	7	34	63	8	45	3	66	38	65	13	87	35	90	16	67	1	61	96	26	39	14	62	93	8	34
13	15	98	35	29	95	74	70	9	21	3	22	28	43	75	21	88	71	77	21	88	93	44	70	34	23	54	26	50	83	86	91	35	24	36	70	34	61	94	82	59	47	71	89	71	74	18	41	84	50	45	88	89	37	21	53	34	48	23	89	75	26	73	60	96	67	52	72	90	53	48	50	100	4	7	13	65	57	60	32	44	88	50	97	98	51	81	78	74	46	45	7	13	3	12	65	50	39	81	74	30	16	98	85	50	61	85	55	81	88	57	92	11	27	75	12	31	89	80	19	84	6	94	19	71	73	93	4	56	75	89	67	50	95	24	27	25	71	65	12	60	71	97	7	95	29	1	5	26	74	85	7	66	59	3	50	2	32	66	23	69	47	82	43	10	42	63	25	0	80	24	97	57	82	25	60	80	8	89	24	50	49	22	48	10	14	76	97	5	67	5	72	33	57	31	94	98	18	95	89	15	7	74	74	49	28	96	83	6	2	47	97	17	62	74	63	99	39	18	92	73	24	58	24	39	86	15	75	79	58	77	15	35	15	85	30	66	71	16	71	26	11	90	26	50	58	2	38	35	27	8	24	75	25	3	70
43	58	81	37	17	12	52	74	29	64	41	57	82	23	21	56	85	76	9	76	40	28	74	61	94	94	56	99	28	71	42	8	48	66	69	57	33	96	17	90	62	95	71	79	58	67	63	37	15	7	88	55	7	35	40	69	27	83	60	84	92	69	39	50	37	4	15	14	33	8	67	85	61	30	58	85	51	19	44	53	15	8	18	92	51	13	41	63	49	59	1	27	95	31	54	29	73	92	84	55	97	52	23	56	70	10	21	31	53	44	24	36	27	50	5	93	53	46	38	58	93	31	18	88	69	51	36	57	46	63	41	71	77	6	24	80	72	90	7	7	99	84	68	17	85	73	4	68	46	65	67	3	8	49	81	31	24	51	68	54	96	2	65	93	31	60	44	41	69	4	74	81	38	1	78	47	47	37	60	7	42	3	47	56	72	47	66	88	8	52	24	70	8	61	84	16	84	44	58	62	84	14	59	54	62	98	54	22	54	79	37	50	99	75	76	61	34	74	86	7	75	89	1	34	0	5	30	30	12	86	91	25	31	20	99	0	8	21	31	52	73	64	26	7	7	28	44	3	21	35	80	14	16	60	89	84
45	68	93	4	97	17	49	81	6	84	74	46	44	76	23	63	82	89	27	18	6	73	25	74	14	32	35	99	92	75	71	63	55	90	38	15	77	37	14	87	53	34	85	84	6	55	97	22	12	20	43	82	19	76	25	97	61	50	100	67	6	39	45	43	17	46	73	53	79	96	57	8	92	34	92	62	0	45	10	98	50	53	84	33	67	64	66	93	59	61	32	86	21	76	60	98	16	63	54	44	78	22	79	25	63	3	35	80	67	37	49	11	66	19	97	36	22	4	8	24	69	29	32	80	56	88	88	60	59	72	56	72	54	32	61	77	36	56	20	86	15	45	67	42	29	13	65	45	65	98	37	10	16	55	30	59	63	98	96	49	54	86	83	77	27	58	3	23	33	84	93	36	98	74	0	54	30	21	54	31	10	50	77	2	95	38	56	96	15	5	4	30	70	27	53	14	24	9	9	31	32	74	39	38	0	2	19	79	61	3	24	95	1	28	28	78	85	12	95	25	17	84	12	43	91	25	69	52	14	12	79	52	35	35	31	7	84	58	51	23	73	76	82	63	61	86	49	99	21	11	90	61	4	28	28	3
44	14	28	2	31	25	1	5	37	88	21	56	84	82	50	54	23	40	31	18	39	77	21	28	65	29	88	59	68	33	36	59	99	75	27	66	61	95	37	66	69	8	62	64	11	88	83	6	7	15	69	52	82	9	91	30	35	12	91	10	89	60	43	7	36	78	22	4	22	96	49	58	63	86	93	77	7	77	88	4	25	98	58	52	43	90	60	48	1	3	7	87	94	85	71	58	64	95	92	9	82	27	59	50	23	60	37	39	4	67	88	81	89	58	82	85	31	32	91	86	18	35	90	18	66	17	41	45	44	45	98	87	91	11	18	32	40	11	27	48	63	99	12	16	52	31	51	6	33	14	14	52	71	87	80	80	22	21	24	59	63	40	26	47	88	70	22	80	93	46	49	28	37	78	52	6	37	23	23	4	79	89	38	89	19	73	35	69	62	79	27	60	95	94	31	55	81	62	46	61	61	79	54	55	80	47	39	63	9	55	12	92	85	3	58	64	54	6	89	73	34	19	53	24	87	30	88	32	76	68	80	75	74	12	13	15	33	71	89	63	96	73	51	79	36	77	95	93	4	53	72	73	73	7	88	59
57	99	27	21	6	34	62	1	48	77	50	30	62	45	2	53	63	54	73	17	48	36	36	5	2	53	50	88	46	65	17	53	66	18	73	92	9	39	35	33	0	5	29	45	19	7	33	29	46	39	90	77	7	47	93	38	41	24	62	99	89	52	8	98	54	11	98	20	10	44	23	76	1	76	93	18	14	58	29	31	51	12	56	87	39	17	67	76	63	51	9	46	38	67	67	2	73	76	66	41	37	53	5	65	15	27	89	11	10	92	78	19	28	63	63	67	15	71	44	82	82	57	57	55	10	67	94	62	27	37	9	46	19	1	79	12	31	23	29	39	78	32	8	38	81	9	34	37	30	90	23	74	0	63	73	44	18	97	17	6	22	75	19	31	52	92	84	5	37	61	26	91	98	46	20	33	96	53	10	96	36	98	57	56	74	60	18	45	56	25	9	3	78	59	17	19	58	82	97	56	88	45	64	37	44	65	54	7	65	52	75	10	4	4	37	8	37	47	59	51	22	0	4	72	25	84	68	37	17	40	35	61	71	59	7	77	80	77	97	56	97	0	31	63	34	37	27	74	96	19	74	87	84	73	12	95
89	66	97	60	87	13	93	92	13	58	100	44	55	39	22	11	63	47	42	30	32	59	99	50	89	46	61	37	84	47	48	45	48	63	57	19	14	30	70	66	88	36	42	70	76	51	27	60	11	85	51	74	54	95	93	75	95	30	70	16	57	1	44	24	35	38	11	21	53	63	61	81	41	68	5	70	33	12	13	55	62	38	34	43	1	68	94	71	52	59	87	65	4	93	95	34	79	78	48	45	17	22	34	38	97	45	95	33	14	35	15	88	16	55	70	22	31	19	87	66	88	32	6	20	43	43	56	3	93	93	4	81	70	18	19	3	71	70	26	97	65	2	20	31	79	68	19	76	1	42	98	73	7	19	25	49	44	64	31	50	77	25	81	70	81	54	34	31	33	95	33	95	92	82	71	30	38	78	21	63	83	40	11	31	53	19	15	88	75	22	0	88	4	90	86	25	0	18	87	15	20	71	11	43	63	73	35	13	87	22	77	82	37	40	4	3	55	2	51	79	69	93	57	15	61	72	28	18	53	13	48	57	68	7	42	42	18	42	53	84	38	18	80	24	98	97	70	24	20	57	25	76	80	9	15	35
52	80	9	70	94	20	12	30	50	75	52	64	54	39	35	83	29	26	19	4	98	2	80	51	31	27	53	19	90	47	75	57	78	55	91	67	55	76	92	52	96	56	75	98	42	96	97	14	22	46	6	40	24	58	90	63	47	65	3	17	16	69	39	99	59	54	27	78	59	68	51	32	26	53	79	32	14	10	95	83	92	96	52	4	6	50	35	32	35	60	83	57	17	39	11	86	39	45	26	30	18	76	73	87	65	84	31	54	5	57	47	20	33	73	8	18	30	75	45	2	63	28	77	51	43	41	68	61	10	73	83	95	38	64	27	94	71	20	57	13	80	83	92	31	43	25	8	19	16	13	44	74	14	65	77	5	58	65	67	36	5	79	89	56	18	93	69	3	51	34	49	40	55	57	92	37	9	52	32	34	8	89	69	0	32	88	46	93	90	30	91	37	59	26	13	9	64	47	57	73	3	27	51	19	9	80	91	36	16	12	73	36	98	18	37	8	21	10	70	48	67	38	30	44	53	66	71	72	69	89	18	86	16	68	29	7	69	65	12	10	69	76	67	3	15	11	17	51	68	17	25	95	41	67	51	43
27	43	96	48	97	78	45	99	42	8	76	7	68	33	85	29	75	86	92	80	95	57	32	28	0	45	62	85	18	7	81	34	45	41	98	5	98	16	100	82	25	38	26	62	12	11	24	62	41	27	48	81	49	67	31	68	80	96	96	40	96	87	81	99	59	60	14	65	59	78	40	49	11	6	45	4	31	72	45	14	8	43	35	75	33	51	4	81	71	22	39	16	61	42	94	43	94	17	8	14	37	68	59	33	75	33	33	87	74	42	89	44	52	23	82	84	46	8	26	80	38	71	55	67	19	96	9	39	92	16	88	12	2	88	62	11	32	87	72	28	29	96	70	56	13	75	5	46	84	68	99	91	22	62	75	41	75	24	24	17	99	61	17	40	42	41	57	7	11	57	48	21	44	58	32	78	80	71	38	23	90	83	91	30	11	65	19	100	83	74	65	35	82	20	93	18	17	29	95	46	42	30	41	21	75	22	10	65	99	34	66	66	53	83	100	92	85	33	26	88	29	62	60	33	90	10	6	30	87	100	62	93	66	18	37	17	88	21	64	7	97	72	82	8	75	2	41	76	24	73	90	35	67	38	15	32
38	7	48	62	83	61	57	87	71	66	78	71	41	5	45	96	89	39	74	45	80	82	66	18	12	89	24	58	54	49	22	79	54	51	78	32	76	41	29	46	36	67	53	26	67	52	33	46	36	34	42	14	36	18	71	81	46	19	41	6	73	85	30	96	21	88	14	43	26	23	71	37	34	34	59	82	32	65	3	94	38	23	49	43	97	5	39	1	69	15	53	12	95	84	19	32	77	39	62	21	41	79	79	13	60	75	60	74	15	34	65	63	81	41	42	29	87	57	90	34	35	75	61	96	59	53	89	21	61	29	21	44	93	72	80	86	78	76	43	38	63	14	50	46	58	65	85	62	53	31	51	33	94	32	92	63	85	11	47	73	56	17	71	32	42	15	23	75	44	82	17	78	81	96	44	28	19	59	24	76	1	33	21	41	17	52	79	55	14	53	4	52	10	5	1	71	11	85	46	34	43	24	37	95	57	65	67	15	69	15	47	0	20	72	78	63	24	45	53	30	69	25	46	73	2	67	58	39	85	78	59	91	81	94	33	82	9	4	84	69	60	59	53	82	31	96	9	75	72	67	19	29	62	48	52	87
79	20	88	75	88	97	82	38	91	70	67	73	40	21	84	74	68	26	5	69	5	68	3	51	54	59	46	50	30	61	28	20	88	6	32	54	24	36	70	18	62	2	49	84	13	78	27	10	35	29	14	48	90	4	99	78	89	93	29	8	41	24	33	12	28	86	80	42	35	75	0	71	59	64	47	24	7	66	94	26	61	41	1	30	70	49	42	34	50	86	48	71	75	7	99	24	4	99	39	1	74	33	31	79	92	39	55	70	52	4	95	6	33	87	76	90	34	94	3	94	18	71	73	3	95	16	98	10	37	59	97	33	99	83	12	33	56	28	69	99	35	87	72	33	26	71	29	5	54	73	47	24	18	58	44	26	63	23	39	75	85	83	5	86	25	50	9	26	82	19	54	15	85	98	7	74	2	82	93	88	45	4	97	33	87	88	48	13	68	24	3	60	34	5	59	72	5	8	68	22	45	89	3	15	83	65	71	88	73	46	43	82	21	92	75	88	29	29	83	46	95	31	36	64	92	24	86	37	42	83	47	66	32	98	1	15	51	59	18	59	37	34	94	86	7	97	43	37	33	50	52	46	20	94	67	90
52	69	90	30	12	14	77	11	63	80	90	39	78	42	3	62	80	40	76	85	9	81	33	64	38	39	0	98	91	69	22	98	16	7	73	61	55	75	12	64	38	54	2	59	35	46	65	11	67	49	37	53	61	61	25	48	77	19	97	78	61	79	49	40	28	26	33	27	81	98	47	38	96	75	81	84	88	89	20	52	88	90	17	70	52	48	13	45	95	44	96	62	21	16	59	84	51	74	81	36	59	78	9	63	37	25	35	34	7	1	1	17	68	28	45	84	53	68	40	93	5	100	45	20	58	46	58	55	16	71	84	85	18	35	53	9	45	9	5	19	37	8	91	81	72	59	47	44	39	86	73	19	86	44	24	63	78	85	72	70	73	32	27	45	43	69	0	70	6	5	12	76	61	49	23	42	36	32	45	28	74	97	9	100	46	13	82	71	58	75	66	46	70	98	93	70	100	65	90	75	86	29	19	33	34	51	15	76	38	46	90	55	98	56	6	73	68	30	13	20	19	80	57	41	82	97	59	26	28	62	5	21	23	65	73	93	14	75	39	17	2	39	72	14	55	73	19	76	53	92	27	1	30	28	23	70
12	77	54	13	53	88	34	32	68	31	1	8	7	29	51	91	92	64	58	33	22	41	41	33	2	12	81	74	43	72	26	6	41	80	15	51	85	92	49	47	42	98	80	67	48	34	93	78	35	39	19	38	99	97	9	1	12	67	65	97	9	26	5	99	43	22	15	38	89	48	32	36	6	52	36	32	5	88	80	35	80	30	84	62	10	60	91	21	47	6	24	96	5	2	45	91	34	84	1	12	89	2	14	46	72	31	16	81	57	50	8	87	30	37	2	15	38	42	58	68	30	91	86	58	91	99	7	26	7	55	76	11	96	97	19	42	10	75	88	59	56	96	21	93	12	34	5	57	4	97	29	27	78	2	57	16	6	90	98	58	24	40	21	8	11	25	37	87	10	70	73	92	20	53	92	75	11	98	18	78	40	60	11	14	69	47	28	27	96	50	66	7	8	38	50	34	63	15	45	87	85	78	98	19	30	81	49	61	78	80	38	33	99	35	32	5	78	41	43	7	95	42	96	63	89	69	63	47	35	55	86	43	12	22	5	6	5	0	8	65	47	29	44	90	69	42	40	47	43	44	95	59	54	1	55	66
70	12	80	72	99	21	73	82	23	12	72	93	17	23	68	69	39	87	42	43	9	10	45	5	85	6	35	67	51	70	22	65	2	28	60	38	90	33	89	36	5	92	42	34	95	87	10	51	2	9	39	32	59	65	19	89	27	66	11	45	34	53	24	82	89	9	52	49	53	29	29	12	26	54	11	52	95	44	2	64	62	17	36	69	3	82	15	26	15	100	28	28	87	53	34	49	63	6	90	58	90	70	57	26	85	22	45	84	8	60	73	38	40	82	55	61	9	78	99	22	46	76	30	70	98	9	47	78	63	10	61	87	24	86	84	26	43	22	2	59	20	60	5	91	64	3	27	42	9	91	92	9	75	3	35	53	2	55	11	12	90	85	50	33	3	23	35	25	80	33	14	47	12	84	55	81	21	34	46	25	55	24	8	57	62	24	87	84	50	14	13	14	71	8	41	89	71	55	90	49	80	53	17	77	76	82	27	35	46	63	67	51	7	36	75	69	67	42	21	66	43	30	43	83	60	21	82	37	90	22	79	67	13	21	29	3	69	60	73	91	58	0	4	15	36	69	34	90	49	74	34	69	45	59	42	20
35	51	52	45	30	22	6	91	92	48	72	48	79	39	84	89	17	19	44	9	77	96	4	85	30	62	20	22	18	22	98	48	30	1	21	96	63	9	35	17	98	98	43	32	28	38	21	92	38	98	85	100	65	4	30	63	81	96	75	8	73	76	71	98	42	24	82	50	38	36	100	70	76	95	59	94	18	59	22	26	31	31	36	18	78	94	48	65	98	94	51	5	96	71	62	52	91	65	9	52	0	28	85	30	75	19	2	97	13	46	50	88	24	91	49	0	6	88	44	49	91	55	51	37	30	21	23	43	2	52	0	28	12	82	61	63	40	64	59	7	92	81	82	76	61	5	72	30	71	16	59	13	24	7	0	52	83	49	15	71	6	39	56	36	23	42	46	67	25	8	11	80	2	8	80	10	54	60	40	100	9	91	54	45	63	86	37	11	6	85	94	97	76	15	97	21	78	31	33	0	34	4	28	53	35	84	21	89	33	95	23	7	45	46	26	58	56	62	44	64	43	90	14	85	38	56	47	64	79	18	44	79	65	43	17	8	66	56	59	77	71	92	75	75	16	29	14	5	53	17	37	86	97	37	93	40
17	16	55	66	87	52	17	79	79	88	33	95	55	85	15	71	13	28	38	80	12	41	36	33	16	18	24	57	67	44	96	9	55	14	10	55	61	47	80	61	28	52	85	8	0	83	93	46	51	82	19	43	93	52	22	0	19	35	51	57	90	77	22	87	3	4	92	60	88	19	99	25	24	12	75	57	69	23	24	39	90	7	24	15	45	9	40	59	99	60	61	83	1	10	33	34	38	23	81	94	23	57	83	19	17	67	82	40	62	46	89	31	93	23	45	91	2	78	81	25	76	12	85	33	73	19	44	90	82	97	94	20	94	96	88	60	57	17	68	70	51	56	3	75	80	83	5	77	63	40	82	7	57	64	81	20	47	31	92	69	64	34	69	43	1	58	36	3	57	67	8	91	87	2	95	40	11	72	53	15	76	77	85	88	84	14	69	61	54	25	55	74	53	95	30	65	1	50	88	94	53	67	29	68	34	62	88	18	40	50	66	15	35	84	79	90	46	40	67	95	90	75	12	86	82	84	92	79	4	40	71	5	57	13	36	26	43	45	2	19	55	62	31	14	98	37	71	40	59	90	27	76	83	8	92	42
40	25	61	89	20	93	18	72	45	2	68	66	4	64	11	57	63	98	28	68	4	68	87	27	69	4	87	94	44	57	61	13	44	37	83	81	79	1	76	89	79	64	50	78	68	35	13	91	80	3	33	24	79	7	2	87	16	85	24	95	77	30	57	50	72	71	74	50	38	28	42	45	34	30	46	78	72	4	84	30	83	13	68	48	94	80	86	3	63	53	40	56	80	98	21	11	89	70	54	4	2	58	25	77	50	71	39	84	15	35	5	63	21	100	65	82	42	44	8	54	81	69	33	50	6	58	79	50	73	8	58	59	25	49	98	44	9	67	48	18	14	28	9	70	82	71	80	26	34	36	5	99	74	7	92	57	18	16	49	32	71	40	88	88	53	66	11	82	19	47	54	64	75	97	13	73	56	75	78	58	10	70	31	14	35	90	65	67	4	69	54	86	35	40	60	58	91	65	1	74	29	39	61	29	3	93	3	82	30	98	68	32	35	36	83	19	2	78	32	81	71	95	100	9	97	81	8	71	33	81	62	49	80	71	95	8	59	92	15	9	31	47	33	62	80	1	26	92	8	79	77	59	84	23	34	66
28	70	88	44	98	32	31	74	49	21	62	49	11	40	73	12	48	38	5	91	66	40	88	65	67	10	46	86	96	15	11	73	24	57	75	34	80	17	41	1	5	17	58	28	23	26	34	9	67	43	44	26	11	60	75	32	87	66	66	65	67	69	37	90	17	19	56	96	100	50	76	22	70	60	85	30	51	43	53	30	92	77	91	57	8	86	54	1	27	39	76	93	67	66	53	99	65	89	10	76	69	37	99	28	40	77	70	28	30	75	32	29	85	92	93	88	76	84	2	44	53	45	69	98	54	86	29	22	84	29	20	9	67	4	83	48	23	37	34	79	41	31	47	76	34	46	87	21	71	9	84	34	29	22	56	40	16	83	50	25	70	22	50	40	69	71	54	82	72	21	88	57	72	34	41	84	87	31	68	70	77	73	80	65	32	88	60	59	3	14	25	76	7	99	98	44	85	18	28	6	12	58	41	9	5	44	75	68	34	11	25	10	96	11	79	18	80	42	6	45	99	21	97	26	13	74	11	6	60	86	83	73	44	83	54	57	49	42	9	18	6	94	25	45	94	80	86	95	31	75	50	22	29	95	19	22
60	87	41	94	80	21	19	85	17	98	40	91	21	54	91	30	62	99	51	24	17	13	47	64	78	72	62	83	99	94	33	8	42	100	69	62	93	31	43	63	52	14	1	35	3	72	35	26	16	16	97	91	90	44	100	51	18	99	23	50	81	31	74	53	68	9	99	95	44	11	15	90	55	58	74	1	79	36	83	44	42	68	12	90	32	77	27	1	80	91	11	55	73	67	56	56	2	36	86	1	82	87	82	46	22	80	61	93	95	25	57	38	7	54	46	18	27	10	66	6	30	78	90	72	28	59	34	12	27	44	65	98	47	39	36	88	46	82	23	76	94	35	47	94	51	39	68	5	96	9	63	58	33	52	62	60	23	64	84	20	75	2	58	36	78	92	76	27	14	81	87	90	85	79	52	59	58	46	77	92	16	37	7	75	68	95	74	54	76	6	84	35	67	37	95	93	23	49	11	71	9	26	85	48	12	9	94	37	0	52	52	82	96	45	69	96	42	92	30	5	66	36	76	32	80	35	4	15	87	22	82	65	31	75	24	15	71	90	9	12	63	44	30	29	49	71	31	14	16	15	85	8	68	32	16	88
5	41	54	55	97	50	70	22	28	91	54	74	100	43	86	86	23	84	78	39	95	42	36	69	37	98	82	63	72	18	66	85	29	14	33	22	73	9	87	27	41	14	67	86	71	77	93	85	43	17	35	10	26	80	83	10	26	61	24	57	33	77	65	43	92	67	51	15	25	50	71	80	32	89	46	2	87	83	16	20	89	8	24	11	21	26	30	37	24	13	47	30	18	25	36	15	75	52	42	35	73	0	84	96	96	73	34	62	9	94	41	44	86	11	18	51	36	63	8	28	19	98	90	5	75	36	92	88	85	97	27	3	11	38	18	87	30	91	53	51	17	95	50	96	69	48	83	19	58	75	28	26	19	99	22	77	94	31	82	37	18	82	3	29	64	98	25	47	21	16	84	87	61	63	26	87	7	63	54	81	69	91	13	79	39	33	50	21	46	56	78	61	12	5	62	74	76	39	26	2	12	49	15	17	55	57	17	17	4	33	3	94	34	57	6	63	50	96	2	55	73	79	35	93	71	30	35	58	2	8	57	16	10	86	44	48	65	75	49	39	62	24	51	1	85	17	80	47	27	17	6	41	71	92	81	30
22	68	29	59	36	33	71	75	30	54	86	0	21	27	65	87	99	68	4	14	92	58	81	13	81	74	83	9	85	85	94	9	32	1	16	19	100	92	62	98	7	57	20	89	24	6	91	73	68	86	87	34	53	5	75	57	72	55	3	5	5	85	99	80	67	4	77	72	9	73	37	80	56	61	55	15	34	67	41	68	53	62	57	88	60	78	2	75	79	85	26	19	99	49	52	36	97	72	36	32	77	28	98	91	59	70	65	96	98	53	74	54	60	46	43	14	59	28	98	87	87	12	1	60	95	17	57	22	97	9	80	77	43	6	0	87	59	66	86	13	31	64	50	31	19	12	8	34	69	48	9	9	17	30	94	30	74	5	70	6	66	56	65	69	68	45	29	33	9	44	27	53	16	3	48	54	78	58	51	45	69	95	15	36	63	51	77	18	73	3	9	68	30	18	54	99	93	83	83	66	88	52	66	63	1	15	17	28	88	90	2	18	20	37	64	52	7	55	6	37	47	37	18	71	66	26	37	76	68	31	40	22	3	37	9	75	92	5	19	69	43	14	73	27	70	82	87	54	62	79	94	16	12	51	99	56
45	39	48	100	64	35	89	58	42	89	96	20	77	59	73	72	5	22	40	90	97	9	46	75	19	70	11	74	81	40	43	90	82	7	96	33	42	78	4	77	72	23	70	7	76	73	53	70	78	51	39	89	3	21	98	67	62	47	11	35	87	66	46	98	45	94	65	16	42	18	6	86	23	36	49	76	92	38	50	29	85	41	8	47	28	66	96	7	38	50	23	95	13	8	36	7	72	61	51	13	65	42	2	32	44	95	17	91	48	23	11	81	71	78	25	41	48	2	53	46	37	28	48	67	37	83	59	97	6	97	96	97	22	28	62	65	38	68	98	35	99	59	77	65	72	20	48	51	9	93	87	48	58	38	55	56	14	93	55	68	93	66	51	19	25	68	38	64	86	15	25	25	91	40	7	42	64	36	76	8	32	42	81	99	18	25	26	42	98	49	5	65	59	25	26	28	29	36	4	28	60	50	25	30	35	83	90	21	53	73	27	5	5	14	91	47	32	98	77	92	53	97	93	85	47	12	26	80	37	72	85	84	16	46	91	72	81	9	22	53	89	88	90	53	3	17	75	79	19	39	77	33	69	94	25	98
26	83	64	91	83	88	71	88	68	26	15	38	92	64	21	65	38	97	95	81	56	28	0	65	86	67	82	37	35	2	33	72	31	45	13	35	59	45	22	86	56	0	90	94	97	47	19	35	2	67	65	23	79	76	26	58	2	26	92	55	46	38	67	63	9	29	84	58	66	24	19	83	81	75	41	3	89	44	62	13	95	86	76	21	3	17	56	59	21	37	88	58	100	28	64	67	46	75	48	98	13	80	60	58	45	35	90	0	45	67	82	91	23	81	30	39	81	51	79	41	77	51	39	99	61	97	84	58	76	71	65	73	59	95	56	24	26	92	58	58	52	91	78	10	98	59	14	12	1	54	30	2	60	28	47	97	91	72	18	98	96	42	82	43	20	54	66	94	22	72	10	37	69	6	56	30	97	4	65	32	64	69	79	49	86	26	15	33	38	2	90	33	2	59	64	21	78	95	60	4	11	75	45	87	37	44	14	94	8	100	81	35	31	13	100	71	49	87	57	90	76	72	15	38	90	60	38	32	13	88	32	3	33	46	69	93	52	65	46	72	68	73	75	68	50	59	99	10	84	67	50	89	96	26	23	37
15	35	28	34	51	19	49	49	11	69	29	73	14	81	25	26	72	62	87	77	24	97	62	82	1	20	91	47	62	86	81	9	60	35	36	63	81	27	85	45	26	93	83	90	85	49	94	2	16	89	11	38	34	84	48	53	81	66	53	24	99	31	14	20	66	67	80	80	83	19	57	24	7	14	26	37	75	96	94	58	59	20	79	16	23	34	47	76	72	35	13	4	31	88	26	25	38	19	45	64	65	37	98	15	35	93	31	11	48	23	69	32	59	13	67	92	93	96	53	9	82	28	10	58	69	83	62	8	30	68	69	95	89	10	96	59	6	67	32	46	73	63	44	47	80	55	58	94	70	57	71	98	47	26	77	95	29	38	99	38	96	52	26	68	6	62	75	95	77	8	81	9	98	31	81	31	1	63	93	28	47	71	11	46	5	47	40	43	14	12	28	46	40	22	65	71	94	17	92	18	2	50	1	68	15	66	67	53	73	83	55	37	17	1	16	40	41	93	39	47	82	42	84	78	39	34	31	73	84	29	62	97	30	35	22	36	86	73	62	43	4	2	8	16	86	29	14	11	18	2	38	83	35	37	75	66
4	27	96	63	27	94	71	98	44	88	78	92	36	77	20	12	43	8	91	49	39	28	4	98	68	79	13	42	45	2	97	98	87	10	97	71	6	98	84	40	46	64	26	58	94	73	23	2	95	53	99	16	55	98	30	57	98	42	39	16	7	84	71	67	97	72	30	25	50	84	70	62	50	39	14	92	77	90	1	72	55	99	35	75	52	85	33	54	82	57	14	39	1	16	34	87	19	64	74	14	30	94	97	91	35	27	59	26	35	12	76	93	98	99	10	55	95	34	18	44	10	57	40	46	34	93	56	35	47	97	16	49	1	48	56	51	58	37	83	43	18	96	99	41	98	60	55	21	92	16	77	53	90	23	27	43	46	37	68	80	42	42	66	4	5	71	49	65	75	73	25	12	75	25	89	7	53	82	76	60	28	8	66	49	47	82	62	73	62	41	55	50	14	36	65	45	93	9	8	65	45	15	91	40	95	76	16	41	55	81	22	78	61	76	78	48	49	39	48	45	27	55	69	72	8	12	100	98	6	73	60	90	93	81	99	37	79	95	7	29	97	86	67	74	94	3	64	43	2	71	35	38	12	16	37	62
